county1,mi_to_county,county2
29025,30.1219173,29033
29027,25.6018208,29139
29027,25.91819794,29151
29027,29.46387757,29051
29029,22.24808704,29131
29029,27.35054749,29105
29029,27.51622139,29141
29029,28.18369214,29059
29029,31.0764674,29085
29029,33.616328,29169
29031,23.50472848,29157
29031,24.09458123,29201
29031,39.15834745,29207
29033,24.40040098,29117
29033,25.62133899,29195
29033,27.71541879,29177
29033,29.40057553,29041
29033,29.59663628,29107
29035,20.90045823,29181
29035,28.77799561,29179
29035,28.77950201,29203
29035,29.17833007,29223
29035,31.02078206,29149
29037,24.8867614,29095
29037,30.34071012,29101
29037,35.30103832,29083
29039,20.81989485,29057
29039,21.51508345,29185
29039,25.85869865,29167
29039,28.02238891,29217
29041,25.17249315,29115
29041,25.55663236,29175
29041,29.41314577,29195
29041,29.5218453,29089
29041,30.17553174,29121
29041,36.02875281,29117
29043,21.64049477,29077
29043,21.79258266,29209
29043,23.51029311,29213
29043,27.50398813,29225
29043,36.8351741,29109
29043,37.12089885,29067
29045,21.91906292,29199
29045,22.29752146,29111
29045,28.86753711,29103
29047,18.68154447,29165
29047,20.30257092,29049
29047,21.71900022,29095
29047,22.76542918,29177
29049,19.76588606,29063
29049,25.15418715,29165
29049,29.76617498,29177
29051,18.98740373,29135
29051,21.80694263,29131
29051,22.47068172,29151
29053,19.1612311,29135
29053,21.51625422,29089
29053,26.7418208,29159
29053,29.07822888,29195
29053,29.52897231,29141
29055,22.77317566,29221
29055,26.8762064,29161
29055,26.99769675,29065
29055,33.1996068,29071
29055,34.40772206,29073
29055,40.97181462,29093
29057,22.57054616,29109
29057,27.95405097,29167
29057,30.70255675,29077
29057,31.0340016,29097
29059,20.60101965,29167
29059,23.55341448,29085
29059,24.06408581,29105
29059,29.14210697,29225
29059,33.86667082,29077
29061,23.63526531,29063
29061,23.79034589,29079
29061,25.73891506,29117
29061,26.47437774,29081
29061,28.57686623,29075
29063,21.74527415,29075
29065,24.27423714,29161
29065,31.63646255,29203
29065,32.54407195,29215
29065,33.36889385,29179
29065,43.60992401,29093
29067,20.75562466,29153
29067,22.27508541,29229
29067,30.45184978,29225
29067,35.63865368,29213
29067,36.72512782,29091
29067,39.6006453,29215
29069,15.90302363,29155
29069,37.95171855,29143
29069,48.99077857,29207
29071,23.51384434,29073
29071,24.86724346,29219
29071,30.5724419,29099
29071,33.56364508,29183
29071,33.59195612,29221
29071,37.52543589,29189
29073,19.20572541,29151
29073,29.00081814,29219
29073,29.72694328,29125
29073,34.19997538,29139
29073,42.62183965,29161
29075,18.74808211,29227
29075,23.6471658,29081
29075,27.32852298,29147
29077,24.99346358,29167
29077,25.5912254,29225
29077,29.08183345,29109
29079,21.3414673,29129
29079,23.09124669,29117
29079,24.95748259,29211
29079,27.71192118,29081
29079,29.65147101,29115
29081,22.97008111,29129
29081,24.29709347,29227
29083,24.02800185,29185
29083,24.84188534,29101
29083,36.14331928,29159
29085,22.51215172,29167
29085,25.51784307,29185
29087,25.46370765,29147
29087,26.46777438,31147
29087,38.94715083,31127
29089,23.2954211,29175
29089,27.24116475,29195
29091,27.53122043,29149
29091,32.79130133,29153
29091,37.54346411,29203
29091,37.54426291,29215
29093,17.75344242,29187
29093,22.08530507,29123
29093,23.54588617,29179
29093,24.37209405,29221
29093,37.73570975,29223
29095,27.89510715,29177
29095,29.28261603,29107
29095,34.04232178,29101
29097,20.23511515,29145
29097,28.60206874,29109
29099,26.99969905,29189
29099,29.05661198,29221
29099,31.09387123,29187
29099,32.11579735,29186
29101,22.30577714,29107
29101,28.09711917,29159
29103,21.48277025,29199
29103,22.38125607,29111
29103,23.64058185,29205
29103,30.63483093,29121
29105,24.06575165,29169
29105,27.81063197,29229
29105,30.38377667,29225
29105,41.99953405,29215
29107,19.52489799,29177
29107,32.42243673,29195
29107,36.47421186,29159
29109,30.87007577,29145
29109,31.94193725,29209
29111,19.76968362,29127
29111,27.51033205,29205
29113,22.79944351,29163
29113,23.1852427,29219
29113,24.46892703,29183
29113,28.56292417,29139
29115,23.8475084,29211
29115,24.10039233,29117
29115,28.93959677,29121
29119,19.20081051,29145
29119,29.10178188,40115
29119,30.53623699,40041
29121,25.34068942,29205
29121,27.09093488,29175
29121,37.48533117,29137
29123,24.35254859,29187
29123,25.63032438,29223
29123,33.98510879,29157
29125,21.12888009,29151
29125,21.71868351,29161
29125,27.74602833,29131
29125,27.97932568,29169
29127,18.51423135,29173
29127,24.0738012,29205
29127,29.09088058,29137
29129,28.2138728,29211
29129,29.34814213,29171
29131,27.94025559,29141
29131,29.66944732,29169
29131,29.94479601,29135
29131,35.32577159,29151
29133,21.45233762,29201
29133,25.58549687,29143
29135,21.51196595,29141
29137,21.13501967,29205
29137,25.95193284,29173
29137,26.22990529,29175
29139,20.36337195,29219
29139,32.36569416,29163
29139,38.86067276,29151
29141,30.65983748,29159
29143,20.32890083,47095
29143,24.00214363,29207
29143,27.52202237,29155
29143,31.71051067,29201
29145,26.34193504,40115
29147,25.78432622,29227
29149,29.80077661,29181
29149,32.2753222,29203
29153,32.38635999,29213
29155,18.79927108,47095
29155,24.15960506,47045
29157,24.10951053,29186
29157,37.33222172,29187
29159,28.55695718,29195
29161,22.91401545,29169
29161,39.31760855,29215
29163,23.77579158,29173
29167,35.55435962,29185
29169,37.69526732,29215
29171,19.25229892,29211
29171,26.05178329,29197
29179,27.64928074,29203
29179,32.77457093,29223
29183,15.69983566,29189
29183,26.12713544,29219
29185,33.61369127,29217
29186,16.88647469,29187
29187,24.8064373,29221
29189,10.8733864,29510
29197,19.8335716,29199
29201,24.5412568,29207
29203,33.09922613,29215
29207,33.7589134,29223
29209,24.49716626,29213
29215,28.52049031,29229
29225,21.7951566,29229
30001,49.17057378,30057
30001,53.84690114,30093
30001,67.74192877,30023
30001,88.20227781,30081
30003,51.74441284,30111
30003,53.28149151,56033
30003,56.56690682,30103
30003,65.23054135,56003
30003,65.26542238,30087
30003,74.46852734,30009
30003,95.21201928,30075
30005,49.27172372,30071
30005,53.90621891,30041
30005,77.33505278,30015
30005,84.11710585,30027
30007,30.40530353,30043
30007,32.38079941,30059
30007,57.33583471,30031
30007,68.74411679,30049
30009,35.07282209,30095
30009,57.65759209,56029
30009,61.20123478,30111
30009,70.00295215,56003
30009,74.33743381,30067
30011,50.68534064,46063
30011,50.94374197,30075
30011,55.6186622,30025
30011,64.13832041,56011
30011,65.35830426,46019
30011,71.59249067,30017
30013,50.27279065,30049
30013,52.86557436,30045
30013,54.38857283,30059
30013,55.58906822,30099
30013,58.03286778,30015
30015,53.43148028,30041
30015,54.08977696,30051
30015,59.34070508,30045
30015,72.81715136,30027
30015,85.69270716,30099
30015,85.72110031,30073
30017,41.66595271,30079
30017,54.7968548,30025
30017,55.48248366,30087
30017,58.90874188,30075
30017,97.74190029,30033
30019,43.30223233,30085
30019,46.32167886,30091
30019,60.18376811,30105
30021,36.40483222,30109
30021,36.62544295,30079
30021,38.79286921,30083
30021,47.00374608,30055
30023,24.62942513,30039
30023,26.93071278,30093
30023,46.97794034,30081
30023,51.8764917,30043
30023,52.42877985,30077
30025,44.97622452,30109
30025,45.3791972,38011
30025,45.81581791,38087
30025,50.48007873,38033
30025,59.02991504,30079
30025,66.99933095,46063
30027,47.13934712,30069
30027,52.53916489,30045
30027,58.2478533,30037
30027,58.41761056,30107
30027,61.93686916,30065
30027,93.02819138,30071
30029,46.43644625,30047
30029,55.6849656,30035
30029,63.85923954,30053
30029,64.75568501,30089
30029,84.55866892,30073
30029,88.71851426,30099
30029,89.27033811,30063
30029,113.2443288,30049
30029,114.2908475,30077
30031,32.01486694,30067
30031,39.04378902,30057
30031,58.95568057,30043
30031,73.55438607,30059
30031,105.5880272,56029
30031,106.6237327,56039
30033,59.19035511,30069
30033,62.08666816,30055
30033,76.16802844,30105
30033,78.47660494,30087
30033,80.09261493,30071
30033,81.19604066,30079
30035,48.21683533,30073
30035,57.50191898,30101
30037,33.48016425,30107
30037,36.16455872,30065
30037,50.63234452,30095
30037,52.7846697,30111
30037,53.733157,30097
30039,38.89367173,30077
30039,39.6850782,30081
30039,48.94578378,30063
30041,42.78774494,30051
30043,33.05118396,30093
30043,56.18100126,30057
30043,64.72089512,30077
30043,70.50731084,30049
30045,42.46248795,30059
30045,42.64888431,30107
30047,43.46656211,30063
30047,51.58983974,30089
30049,32.19121826,30077
30049,48.38281007,30099
30049,78.35838509,30059
30051,32.36849322,30101
30051,58.84963529,30073
30053,55.26520156,30089
30055,56.54078276,30083
30055,56.60089083,30079
30055,57.26840437,30085
30055,66.61771799,30105
30057,53.63669391,30093
30059,50.96529835,30107
30059,71.05158237,30097
30059,82.5491911,30067
30061,41.89278167,30089
30061,55.82972831,30063
30063,47.09506002,30077
30063,66.37530729,30081
30063,78.51864188,30089
30065,40.03233131,30111
30065,45.07210461,30069
30065,86.11281002,30087
30067,39.33811242,30097
30067,57.68418494,30095
30067,78.95010603,56029
30069,77.81348173,30071
30069,99.0680576,30087
30071,57.58444033,30105
30073,28.55961876,30099
30073,36.30871678,30101
30075,74.40920793,56011
30075,75.88187695,30087
30075,77.86066418,56033
30075,80.6713855,56005
30079,52.54307681,30109
30083,39.7273172,30085
30083,53.96401933,38053
30083,58.42488358,30109
30083,62.98545451,38105
30085,36.04614067,30091
30085,69.41818269,38105
30085,77.9745879,30105
30085,82.50695575,38053
30087,27.87160725,30103
30087,77.09115569,30111
30091,47.83390578,38023
30091,53.95078263,38105
30095,28.44481278,30097
30095,56.93963841,30111
30097,47.43026592,30107
30103,51.33000953,30111
30109,20.34133292,38033
30109,67.56210134,38053
31001,23.49089464,31181
31001,23.57550028,31099
31001,23.582802,31035
31001,23.86445173,31079
31001,35.12801414,31081
31001,37.97065267,31019
31003,23.66962599,31139
31003,29.23281688,31183
31003,29.87405909,31119
31003,32.31245881,31107
31003,33.01757764,31011
31003,41.73888716,31089
31005,24.03667099,31075
31005,26.15267798,31101
31005,32.95832161,31117
31005,33.17296783,31069
31005,38.37111897,31091
31007,21.57171606,31157
31007,23.54592638,31105
31007,40.24885481,31123
31007,43.32937187,31033
31007,49.86389945,56015
31007,51.32013228,56021
31009,24.80519862,31115
31009,27.07140825,31171
31009,29.51053626,31017
31009,35.2963931,31113
31009,39.15787078,31041
31009,70.90689943,31031
31011,21.29604317,31125
31011,25.77173802,31077
31011,27.58238892,31119
31011,28.42580774,31183
31011,29.91931813,31141
31013,33.77511424,31123
31013,34.32302702,31045
31013,38.22499474,31165
31013,40.48155133,31157
31013,40.93548069,31161
31015,23.33642144,46023
31015,29.26544332,46053
31015,30.07263759,31089
31015,47.8760849,31103
31015,48.1503606,31149
31015,48.19671638,31107
31017,24.12226032,31149
31017,37.71950275,31115
31017,37.81197372,31103
31017,60.49051735,31031
31019,25.00538103,31099
31019,25.67438403,31163
31019,29.15409053,31137
31019,30.15953918,31079
31019,38.60050101,31093
31019,38.68658028,31047
31019,50.36170103,31041
31021,22.88122083,31177
31021,23.0387222,31173
31021,23.5756222,31039
31021,24.88492213,31053
31023,22.95201213,31143
31023,24.18703828,31037
31023,24.47177727,31159
31023,25.52278433,31155
31023,31.27660914,31141
31023,34.36901008,31185
31023,34.96898654,31053
31023,38.33173899,31109
31025,14.27166479,31153
31025,18.79220949,31131
31025,29.94494146,31109
31025,33.87877383,31155
31027,22.0105125,31051
31027,25.5303797,46027
31027,28.01025108,31179
31027,28.57081307,46135
31027,29.25451743,31139
31027,32.32745431,31107
31029,22.7044148,31135
31029,24.207997,31057
31029,33.53744376,31085
31031,44.84911848,31091
31031,47.81605278,46121
31031,52.50697739,46007
31031,56.99891622,31075
31031,57.46075706,31171
31031,67.18031032,31161
31031,71.97094606,31103
31031,81.14527019,46123
31033,35.80525229,31123
31033,36.02132277,31049
31033,36.35909868,31105
31033,46.90550721,31069
31035,23.86230395,31059
31035,23.98863629,31129
31035,24.4703968,31081
31035,33.42186146,31181
31035,33.89838174,31185
31037,21.91653545,31141
31037,22.9290991,31053
31037,23.22867629,31167
31037,28.22064994,31039
31039,19.87296844,31167
31039,21.01266352,31173
31039,24.54065082,31053
31039,26.74363739,31179
31041,36.5708817,31115
31041,36.66762253,31047
31041,38.4988437,31113
31041,40.23752454,31175
31041,40.96344005,31163
31041,54.51834249,31071
31041,57.96762286,31111
31043,16.3285205,31051
31043,16.39866875,31173
31043,30.77513541,46127
31045,34.67432588,31165
31045,40.08552032,46047
31045,40.43327915,31161
31047,24.70805153,31073
31047,32.34801415,31137
31047,38.73566997,31063
31047,50.11049434,31111
31049,36.23818223,31101
31049,37.75283119,31069
31049,40.41695671,31135
31051,23.4613056,31179
31051,26.0666974,46127
31051,28.18143941,31173
31051,30.21498793,46027
31053,21.98351152,31177
31053,24.45042244,31155
31053,31.9835898,31055
31055,12.79199555,31153
31055,16.77016923,31177
31055,25.7976984,31155
31057,33.62341125,31087
31057,41.09085493,31085
31059,24.04556855,31185
31059,24.2652619,31169
31059,24.4269961,31151
31059,33.78979055,31129
31059,33.85081118,31159
31059,33.95525803,31095
31061,22.33322932,31099
31061,23.29932925,31083
31061,24.46699915,31181
31061,32.82762861,31137
31063,25.19082868,31145
31063,30.63484898,31073
31063,34.07697404,31085
31063,35.11659299,31065
31063,39.99993984,31111
31063,41.53579601,31087
31065,22.41870302,31073
31065,26.73741941,31083
31065,29.54529507,31145
31065,34.69883353,31137
31067,23.90580555,31097
31067,24.50867296,31133
31067,24.86588096,31095
31067,29.71970332,31151
31067,36.50397367,31109
31067,39.28236645,31131
31069,34.35753994,31075
31069,34.54072681,31123
31069,47.8212964,31101
31069,58.65463046,31161
31071,20.7207012,31183
31071,23.79904474,31175
31071,30.17963372,31115
31071,38.90711609,31089
31073,21.93648188,31137
31075,32.90816093,31091
31075,52.12816237,31161
31077,23.41493444,31175
31077,24.07472124,31093
31077,25.58599629,31183
31077,30.15104703,31125
31077,33.26461069,31163
31079,24.42917097,31093
31079,24.88449739,31081
31079,32.14195211,31121
31081,20.22610648,31121
31081,22.21603243,31185
31081,31.84799403,31143
31083,23.32638137,31137
31083,32.9555065,31099
31085,24.80408503,31087
31085,37.62431178,31135
31085,39.09842362,31111
31087,30.39476086,31145
31089,34.5034657,31149
31089,38.45070273,31183
31089,47.05916975,31107
31089,53.69787622,31115
31089,55.46606688,31103
31091,22.45388684,31117
31091,31.74469273,31171
31093,23.88340534,31163
31093,25.30596952,31121
31093,29.89097912,31125
31095,23.573014,31151
31095,23.92392161,31169
31097,17.84141052,31133
31097,18.24836641,31131
31097,21.98312507,31127
31097,34.71104267,31109
31099,24.07391437,31137
31099,32.6714979,31181
31101,23.38072085,31135
31101,41.09392474,31117
31101,47.88914952,31111
31103,33.46386708,46053
31103,33.72102049,46123
31103,34.55447728,31149
31103,55.42975934,46121
31105,49.73852482,56021
31107,24.29681104,46009
31107,28.86679973,31139
31107,36.21029963,46135
31107,53.18615375,46023
31109,24.3937499,31159
31109,29.65122698,31151
31109,30.47557275,31155
31109,30.88812688,31131
31111,37.39841297,31113
31111,41.13868776,31117
31111,48.44101223,31135
31113,21.42459158,31171
31113,32.09223133,31117
31115,35.7217447,31149
31117,33.4327001,31171
31119,22.22349891,31167
31119,23.51070907,31141
31119,24.97700351,31139
31119,32.24625741,31179
31121,16.20133258,31125
31121,23.9745392,31143
31121,38.87426091,31141
31123,37.7578224,31157
31123,61.76311263,31161
31125,27.51759283,31141
31127,19.51108653,31147
31127,22.71802185,31131
31127,27.0099443,31133
31129,23.78791459,31169
31129,23.84939972,31181
31133,27.83694883,31147
31139,25.14730968,31179
31139,33.79434072,31167
31141,27.03625498,31143
31141,28.6068084,31167
31143,21.79780937,31185
31143,31.29866357,31159
31151,24.54206923,31159
31151,34.05635291,31169
31151,34.6298773,31185
31153,28.64993771,31155
31157,37.11019564,56015
31157,43.72249116,31165
31159,23.84308054,31185
31163,23.86783603,31175
31165,41.43534552,56015
31165,52.29007795,46047
31165,54.32969285,56027
31167,21.28514154,31179
31173,30.57693842,31179
31175,35.10082982,31183
32001,60.56831791,32019
32001,63.57471029,32027
32001,69.97202653,32015
32001,70.15710864,32021
32001,111.3921796,32031
32001,145.3735928,32023
32003,98.49073091,32017
32003,144.9105205,32023
32005,18.61237857,32510
32005,23.54587481,32019
32007,93.79102074,32011
32007,121.4145463,32033
32007,121.5127407,49003
32007,123.6256397,32015
32007,125.4371202,49045
32007,145.3268907,32013
32009,65.29097161,32023
32009,66.42288449,32021
32011,41.4061883,32015
32011,82.52918036,32033
32011,139.3367444,32023
32013,68.50057508,32027
32013,95.75798098,32031
32013,118.5671748,32015
32013,122.5812298,41025
32013,125.8484187,41045
32015,81.00369323,32027
32015,137.3027127,32023
32017,79.69526516,49053
32017,87.61622957,49021
32017,90.09629578,32023
32017,101.5598173,49001
32017,123.2241802,32033
32017,124.2116424,49027
32019,30.65436331,32510
32019,33.66820432,32029
32019,54.68889736,32021
32019,119.294493,32031
32021,112.8089585,32023
32023,130.827935,32033
32027,70.6599372,32031
32029,22.90107475,32510
32029,87.94745438,32031
32031,107.0996368,32510
32031,148.2613249,41037
32031,167.331738,41025
32033,76.92607924,49027
32033,114.0208188,49023
32033,118.8331312,49045
33001,19.84408121,33013
33001,25.01645994,33017
33001,26.54338428,33003
33001,35.00866577,33009
33003,32.1526937,33009
33003,40.54417126,33017
33003,54.40150222,33007
33005,24.21062962,50025
33005,26.58720664,33011
33005,30.13505335,33019
33007,22.33299223,50009
33007,57.12629258,33009
33009,26.76198133,50017
33009,39.783273,50005
33009,43.43034028,33019
33009,44.07443823,33013
33009,44.09712765,50027
33009,55.36945913,50009
33011,26.88482393,33013
33011,31.99389394,33015
33011,39.97111365,33019
33013,27.56973613,33019
33013,32.39805832,33017
33013,36.27827605,33015
33015,21.23456611,33017
33019,24.26929708,50027
33019,35.29653742,50025
34001,27.81025953,34011
34001,28.12476867,34005
34001,28.84438999,34009
34001,28.86209873,34007
34001,32.24104693,34015
34001,33.7530816,34029
34003,12.85511555,34031
34003,13.73986626,36061
34003,13.76739236,36087
34003,13.85853828,36005
34003,14.88000063,34013
34003,15.73447564,34017
34003,21.73020845,36119
34005,16.61636749,34007
34005,21.22140388,34029
34005,26.57003081,42101
34005,28.18374893,34021
34005,39.19147901,34025
34005,39.56845867,42017
34007,11.20227369,34015
34007,16.96467474,42101
34009,22.25355446,34011
34011,21.11232644,34033
34011,27.15371678,34015
34013,9.388769068,34039
34013,9.5779018,34017
34013,16.50669545,34027
34013,17.26799247,34031
34015,15.25185367,34033
34015,19.13067075,42045
34015,19.9310651,42101
34017,6.477900866,36061
34017,9.439192497,36047
34017,11.97361408,36085
34017,13.02579692,34039
34019,15.3284894,34035
34019,18.82128564,42017
34019,20.56070196,34041
34019,22.39909212,34021
34019,27.84186327,34027
34021,18.996976,34023
34021,20.04526945,34035
34021,21.58049236,42017
34021,29.05796972,34025
34023,14.1478011,34035
34023,16.0808743,34039
34023,16.60456956,36085
34023,17.07322796,34025
34025,19.14208971,36085
34025,29.68395324,34029
34025,30.5308312,36081
34027,17.68697668,34031
34027,18.56344475,34039
34027,20.60136266,34035
34027,20.68597975,34037
34027,24.1522347,34041
34031,16.60617546,36087
34031,21.61210069,34037
34031,25.47286513,36071
34035,17.5778932,34039
34037,21.9355276,42103
34037,25.67562878,34041
34037,27.13301272,36071
34037,33.64810152,42089
34039,11.18267622,36085
34041,17.06450445,42095
34041,21.77394516,42089
34041,36.06091338,42017
35001,24.56487073,35061
35001,45.23237678,35043
35001,50.78706185,35049
35001,54.89421529,35057
35001,75.81810792,35006
35003,74.60385166,35006
35003,80.82260626,35017
35003,83.51692466,35053
35003,87.9321841,35051
35005,62.180038,35027
35005,63.15780245,35015
35005,68.5024444,35011
35005,72.59847024,35025
35005,72.79230982,35041
35005,92.88426836,35035
35006,46.612923,35031
35006,69.3171764,35061
35006,81.71840715,35043
35006,88.75214341,35053
35007,46.27824418,35033
35007,55.41140261,35055
35007,65.20300013,35059
35007,68.72023193,35021
35009,32.05980904,48369
35009,38.63568164,35037
35009,38.89714524,35041
35009,45.66966444,48017
35009,49.02112657,48117
35011,41.93012149,35019
35011,57.24928768,35041
35011,71.23250911,35037
35011,73.31970322,35027
35013,53.17691878,48141
35013,54.64840436,35029
35013,56.99079346,35051
35013,63.43674877,35035
35015,56.97610631,35025
35015,60.77726444,48301
35015,71.10351573,48109
35015,86.38130972,35035
35015,86.72550191,48389
35017,52.92870763,35029
35017,61.32136724,35023
35017,74.20321896,35051
35019,41.9591916,35047
35019,62.43155356,35057
35019,71.9082713,35037
35019,86.71720115,35027
35021,47.4832702,35059
35021,54.5972955,35037
35021,60.81648104,35047
35021,61.65470657,35033
35023,61.73463454,35029
35025,42.95051955,48501
35025,45.55555459,48165
35025,56.05867676,48003
35025,65.48879258,48079
35025,66.2561195,48301
35025,69.81469064,48495
35025,84.78722777,35041
35027,65.80049518,35057
35027,81.88979315,35035
35027,87.21428832,35053
35027,109.0835408,35051
35028,31.19962064,35049
35028,34.65463682,35043
35028,49.15687391,35039
35029,72.31112296,35051
35031,64.91753684,35045
35031,77.47137599,35043
35033,35.58381958,35047
35033,57.21378655,35055
35033,66.94294585,35049
35033,105.2385205,35039
35035,62.87440939,48141
35035,82.09863583,48229
35035,89.52284299,35051
35035,107.856363,48109
35037,54.44065356,48117
35037,57.36596878,48359
35037,73.15919507,48205
35037,75.09714298,35041
35037,75.27099356,35047
35037,95.5085895,35059
35039,57.93911942,35043
35039,58.80002907,35055
35039,79.92831565,35049
35039,90.55166882,35045
35041,37.48467866,48017
35041,47.07856772,48079
35043,52.81488167,35049
35043,98.69928956,35045
35045,111.434283,49037
35047,65.46750898,35049
35047,82.87531691,35057
35049,61.11378066,35057
35051,61.94287062,35053
35053,50.67437814,35061
35053,76.54207,35057
35057,54.82873003,35061
35059,50.98371807,48111
35059,56.711659,40025
35059,65.84278315,48205
36001,16.23015283,36093
36001,22.6607026,36039
36001,23.61156982,36095
36001,24.86162199,36083
36001,29.44956155,36021
36001,36.28204147,36091
36003,32.78746506,36101
36003,32.98566031,36121
36003,33.49319819,36009
36003,35.17750572,42105
36003,35.61858695,36051
36003,41.01601223,42083
36005,7.901753843,36061
36005,13.16183844,36081
36005,16.0534091,36059
36005,21.73706983,36119
36007,23.69937407,42115
36007,23.94848237,36107
36007,25.40434197,36017
36007,32.37133123,36023
36007,44.27165582,36025
36007,45.08758516,42127
36009,30.24568528,42083
36009,35.44043837,36029
36009,37.37196658,36013
36009,39.0707699,36121
36009,42.66711247,42123
36011,19.12285628,36067
36011,20.19225051,36099
36011,36.29575088,36075
36011,38.20021332,36023
36011,38.70515046,36109
36011,39.65477353,36117
36011,73.01243759,36045
36013,32.18707279,42123
36013,37.52508278,42049
36013,44.58136561,36029
36015,20.72932928,36097
36015,23.08500838,36107
36015,24.88409152,36109
36015,28.11105129,42015
36015,33.56297953,36101
36015,37.51139196,42117
36017,25.05005291,36023
36017,29.19188485,36053
36017,30.87264144,36077
36017,38.4673718,36025
36019,20.1456183,50013
36019,31.67613684,36033
36019,37.19128915,50007
36019,44.61941935,36031
36021,26.86219799,36039
36021,32.48299975,36083
36021,34.53579982,36027
36021,38.76953476,36111
36023,22.44767354,36109
36023,29.15537777,36067
36023,30.26055652,36053
36023,30.864862,36107
36025,30.2764135,36077
36025,34.34372303,36105
36025,38.48394415,36095
36025,39.80415699,36111
36025,41.36340105,42127
36025,42.29341939,36039
36027,22.60168436,36079
36027,30.13038045,36111
36027,38.08139615,36071
36029,28.12161206,36121
36029,34.24266116,36037
36029,48.64484901,36063
36031,32.02578757,50001
36031,38.38730555,36113
36031,42.58577249,50007
36031,42.64374798,36033
36031,47.69153819,36041
36031,57.57186842,36115
36033,38.31609389,36089
36033,65.40092381,36041
36035,14.8473183,36057
36035,28.6722319,36091
36035,33.6565198,36043
36035,37.67541108,36041
36037,20.77593082,36121
36037,28.56222683,36051
36037,34.69167244,36073
36037,41.62516454,36055
36037,43.61563533,36063
36039,24.21291952,36111
36039,25.66806216,36095
36039,43.64182331,36083
36041,23.86493692,36043
36041,33.9858017,36113
36041,50.09049047,36091
36041,64.00278724,36089
36043,31.04330955,36065
36043,35.41897944,36049
36043,45.12899836,36057
36043,57.87363742,36077
36043,71.48279345,36089
36045,33.6714999,36049
36045,37.70143464,36075
36045,59.23080486,36089
36047,6.133311226,36081
36047,9.824137953,36061
36047,10.94350465,36085
36049,37.56623328,36065
36049,44.43348765,36075
36049,51.80933402,36089
36051,23.36053921,36121
36051,25.28147039,36069
36051,37.37207252,36101
36051,51.19658376,36055
36053,25.73589671,36065
36053,27.74166601,36067
36053,37.5683623,36077
36053,46.98161167,36075
36055,28.44843698,36073
36055,30.16756659,36117
36055,45.77302732,36069
36057,20.66108191,36093
36057,21.39157631,36095
36057,32.55591861,36091
36057,35.45613256,36077
36059,13.91706862,36081
36059,30.35227389,36119
36059,49.17141257,36103
36061,10.69733682,36081
36063,28.37214242,36073
36065,41.76522283,36075
36065,47.05519347,36077
36067,31.43840481,36075
36069,18.15846185,36123
36069,24.67456631,36099
36069,40.9772973,36101
36069,43.32312537,36117
36071,22.50203139,36087
36071,29.19269672,36079
36071,32.30693488,36105
36071,37.70245376,36111
36071,37.97846907,42103
36077,30.15339042,36095
36079,19.01019415,36119
36079,23.84829432,36087
36081,16.99980791,36085
36083,30.31650808,50003
36083,32.34640581,36091
36083,41.76072422,36115
36087,14.50795317,36119
36091,22.09405616,36093
36091,25.33474589,36115
36091,31.03293983,36113
36093,25.41180543,36095
36097,17.2926156,36123
36097,23.81880562,36109
36097,25.15432667,36101
36097,25.68166418,36099
36099,17.2388246,36123
36099,28.97576375,36109
36099,48.23160365,36117
36101,29.40071598,36123
36101,35.15911914,42117
36101,44.34948361,42105
36103,64.21183834,44009
36105,27.70576266,42127
36105,30.11035195,36111
36105,30.53624192,42103
36107,21.04067454,36109
36107,28.70292297,42015
36107,35.53959663,42115
36113,26.10458566,36115
36115,25.28897071,50003
36115,27.37089413,50021
36115,51.85157911,50001
37001,15.73740104,37135
37001,21.86311351,37081
37001,24.54938279,37033
37001,24.72260974,37037
37001,31.68956899,37157
37001,32.3071247,37151
37003,17.92835168,37035
37003,18.71883173,37097
37003,19.88929011,37027
37003,19.93468756,37193
37005,12.63745488,51077
37005,19.43707301,37193
37005,20.69123442,37009
37005,25.2986162,37171
37007,20.58428315,37153
37007,23.51871866,45025
37007,23.81302901,37179
37007,24.57623362,37167
37007,27.64800265,37123
37007,35.57827942,45069
37009,18.18951505,37189
37009,20.17996643,47091
37009,21.48051819,51077
37009,24.30006245,37193
37011,14.20060754,37121
37011,16.24375947,37189
37011,18.61559233,47019
37011,23.21493467,37027
37011,25.5584341,37023
37011,26.4824932,47091
37011,27.92239937,37111
37013,25.19507974,37137
37013,28.58224759,37049
37013,29.0787329,37117
37013,29.25267149,37187
37013,30.75280557,37147
37013,39.08200815,37095
37015,17.3921249,37117
37015,20.62538337,37041
37015,20.90667464,37091
37015,26.4603532,37187
37015,34.79217512,37131
37015,40.27499588,37083
37017,23.55881537,37047
37017,29.14781267,37163
37017,32.08739924,37155
37017,35.65878175,37051
37017,37.47656875,37141
37019,22.52584037,37129
37019,27.94412663,37047
37019,38.05350628,37141
37019,43.83767583,45051
37021,19.07415708,37089
37021,20.35312829,37115
37021,23.14867938,37199
37021,25.11909815,37087
37021,27.54927482,37111
37021,37.20528288,37161
37023,17.63979962,37027
37023,19.68003875,37111
37023,26.58748315,37161
37023,28.19518957,37035
37023,29.64475714,37045
37023,32.38146368,37109
37025,17.43707743,37159
37025,17.65072967,37167
37025,18.59549423,37119
37025,27.41477603,37179
37025,34.09928084,37097
37027,21.64412432,37189
37027,26.76901045,37193
37027,26.97929021,37035
37029,7.619038917,37139
37029,12.48315937,37053
37029,24.537977,51550
