county1,mi_to_county,county2,county_combined
25003,27.7336653101667,36083,2500336083
25003,28.2032799252382,25015,2500325015
25003,33.8757602605605,25013,2500325013
25003,34.828663941192,25011,2500325011
25003,45.8982753253357,50003,2500350003
25003,50.6440694201472,36027,2500336027
25005,10.6390228609712,44001,2500544001
25005,19.8002703038732,44005,2500544005
25005,24.2311263571369,25023,2500525023
25005,26.6611684328495,44007,2500544007
25005,29.4852224050043,25021,2500525021
25009,22.8783228873104,25025,2500925025
25009,26.7339588934923,33015,2500933015
25009,29.301033569596,25017,2500925017
25009,47.3138437407623,33011,2500933011
25011,17.2764247415245,25015,2501125015
25011,29.340366884773,33005,2501133005
25011,29.3860206384711,50025,2501150025
25011,38.161352306271,25027,2501125027
25011,40.8351451451047,50003,2501150003
25013,14.1171219213698,25015,2501325015
25013,37.5879397651843,25027,2501325027
25015,37.0035475074322,25027,2501525027
25017,21.737376926469,25025,2501725025
25017,24.0949497087366,25021,2501725021
25017,30.0709457628803,25027,2501725027
25017,34.1564025271498,33011,2501733011
25021,13.8706893122507,25025,2502125025
25021,25.7564397317829,25023,2502125023
25021,29.0779914529054,44007,2502144007
25021,40.1141197682183,25027,2502125027
25023,27.7579283749468,25025,2502325025
25027,35.6912949258395,44007,2502744007
25027,42.8983405554085,33011,2502733011
25027,45.2047012446563,33005,2502733005
26001,24.4053341043594,26069,2600126069
26001,32.5501685467784,26007,2600126007
26001,63.4111128268027,26135,2600126135
26001,67.7257173017465,26119,2600126119
26001,68.1730881013987,26129,2600126129
26003,47.24502308322,26095,2600326095
26003,56.3667995117024,26103,2600326103
26003,75.2157147959777,26153,2600326153
26003,85.0041718506204,26083,2600326083
26003,89.5435688388695,26041,2600326041
26005,23.9676661178437,26139,2600526139
26005,27.30605412882,26159,2600526159
26005,40.209856480843,55059,2600555059
26005,41.1007004117126,55101,2600555101
26005,61.1703292057599,26077,2600526077
26005,62.8279442260297,26081,2600526081
26005,67.1611171134654,26015,2600526015
26007,35.5353426633277,26119,2600726119
26007,37.1847910463782,26135,2600726135
26007,41.1323993261345,26141,2600726141
26009,22.9598852069342,26079,2600926079
26009,27.123575408675,26055,2600926055
26009,29.2810609296177,26137,2600926137
26009,35.6339374042693,26039,2600926039
26009,37.5382562263387,26029,2600926029
26009,43.8308500550087,26089,2600926089
26011,26.1390480592651,26017,2601126017
26011,28.0684745736954,26129,2601126129
26011,32.4198773327567,26051,2601126051
26011,44.8365247694441,26063,2601126063
26011,48.5663164462644,26069,2601126069
26013,25.1355540660575,26061,2601326061
26013,36.6986723057451,26103,2601326103
26013,37.3765447589843,26071,2601326071
26015,23.8134257289618,26045,2601526045
26015,25.7819326499829,26077,2601526077
26015,27.8246685235954,26067,2601526067
26015,28.086828663013,26025,2601526025
26015,33.2374611007179,26081,2601526081
26017,20.3272536059496,26111,2601726111
26017,25.9505622387249,26145,2601726145
26017,28.6580596968442,26051,2601726051
26017,30.8219517489653,26157,2601726157
26017,57.7468632283889,26063,2601726063
26019,21.2904078010876,26101,2601926101
26019,34.4004094345486,55061,2601955061
26019,40.6375138631895,26089,2601926089
26019,41.0380433722061,55029,2601955029
26019,46.4535213455754,26055,2601926055
26019,50.5552534672018,26165,2601926165
26021,39.147470466797,26027,2602126027
26021,40.6616771659405,26159,2602126159
26023,22.1318005164,26059,2602326059
26023,22.5854625120716,26025,2602326025
26023,23.4681281813065,26149,2602326149
26023,32.9307912369776,26077,2602326077
26025,25.3999014520226,26045,2602526045
26025,26.6221278087193,26077,2602526077
26025,30.2570024563975,26075,2602526075
26025,32.3146677456149,26059,2602526059
26025,34.7848673911024,26149,2602526149
26027,24.5062715135468,26149,2602726149
26027,29.8676772229572,26159,2602726159
26027,33.0527960557854,26077,2602726077
26029,23.050450539478,26047,2602926047
26029,38.6739351900451,26089,2602926089
26029,45.7907016445742,26097,2602926097
26029,46.3296410952776,26031,2602926031
26029,50.3294153715509,26153,2602926153
26029,54.3877190294582,26137,2602926137
26031,25.0602891340016,26047,2603126047
26031,31.6391870807797,26137,2603126137
26031,35.927240174269,26119,2603126119
26031,53.8398253832073,26141,2603126141
26031,61.6481110459911,26097,2603126097
26033,38.9005625801513,26097,2603326097
26033,66.0710377236242,26095,2603326095
26033,79.3280186915152,26141,2603326141
26035,22.2953784853208,26051,2603526051
26035,23.8996992885073,26073,2603526073
26035,24.0597782651239,26133,2603526133
26035,26.1447908688741,26113,2603526113
26035,26.5713847037197,26143,2603526143
26035,32.9345319578207,26111,2603526111
26035,34.8159012450867,26107,2603526107
26037,22.5219635539884,26155,2603726155
26037,23.6300866211963,26057,2603726057
26037,24.3839007750328,26067,2603726067
26037,26.3942697152304,26065,2603726065
26037,28.0827772126432,26045,2603726045
26037,37.6524821162375,26117,2603726117
26039,23.4768264982007,26079,2603926079
26039,23.5395092432793,26143,2603926143
26039,23.6618531622646,26137,2603926137
26039,23.8894061102866,26135,2603926135
26039,33.463764212789,26119,2603926119
26039,33.7808648685609,26129,2603926129
26039,33.8713113060263,26113,2603926113
26041,34.4684270484828,26109,2604126109
26041,36.8902877790436,26153,2604126153
26041,51.7387534384114,55029,2604155029
26041,61.3819259175729,26089,2604126089
26041,67.2738637821218,26103,2604126103
26043,28.038163493619,55037,2604355037
26043,34.0914403052018,26071,2604326071
26043,36.649122007205,26109,2604326109
26043,46.4053844034287,55075,2604355075
26043,46.4714702842591,26103,2604326103
26045,24.0624146821077,26065,2604526065
26045,27.1036185244707,26067,2604526067
26045,32.0460222019401,26075,2604526075
26047,42.7393279868459,26097,2604726097
26049,22.7508689893398,26155,2604926155
26049,24.7804151194106,26087,2604926087
26049,27.5644581937236,26145,2604926145
26049,29.7864605223721,26125,2604926125
26049,30.7346612102642,26093,2604926093
26049,34.9945500314629,26157,2604926157
26051,23.5924690705681,26111,2605126111
26051,26.542304248095,26143,2605126143
26051,27.0497913194444,26129,2605126129
26051,32.6962138772729,26073,2605126073
26053,25.1453433432271,55051,2605355051
26053,33.2367254354145,55125,2605355125
26053,41.8834625629991,55003,2605355003
26053,52.143092582753,26131,2605326131
26053,63.4567437417125,26071,2605326071
26055,22.9953386523594,26079,2605526079
26055,26.7725934691626,26165,2605526165
26055,35.6465880050941,26113,2605526113
26055,38.2770805004993,26089,2605526089
26055,57.5965492806806,26101,2605526101
26057,27.0743409931046,26111,2605726111
26057,27.075867571765,26073,2605726073
26057,27.4289820646877,26117,2605726117
26057,27.7268247926586,26145,2605726145
26057,32.9951064737708,26155,2605726155
26057,33.7153625479697,26067,2605726067
26059,20.9103636115016,39171,2605939171
26059,28.8634682299896,26075,2605926075
26059,29.6877946707841,26091,2605926091
26059,32.4754376826137,39051,2605939051
26061,42.6527820124713,26131,2606126131
26061,52.787957011545,26083,2606126083
26061,55.7367124481616,26103,2606126103
26061,57.4583187374846,26071,2606126071
26063,29.1505607897236,26069,2606326069
26063,33.4365855526227,26151,2606326151
26063,40.9776559464706,26157,2606326157
26065,23.5006686487288,26093,2606526093
26065,24.6493885268931,26075,2606526075
26065,26.66902237872,26155,2606526155
26067,24.6976878446703,26081,2606726081
26067,25.7203071413331,26117,2606726117
26069,63.1936424907922,26129,2606926129
26069,67.4792037930524,26135,2606926135
26071,23.1491092903204,55037,2607155037
26071,36.5352843074368,55041,2607155041
26071,46.7705931211669,55125,2607155125
26071,56.6099782791508,26103,2607126103
26071,85.419730944986,26131,2607126131
26073,23.0096359207621,26111,2607326111
26073,24.6767984071053,26107,2607326107
26073,27.7353624270226,26117,2607326117
26073,34.2341681064378,26133,2607326133
26075,29.4719618691387,26161,2607526161
26075,30.3816830578502,26091,2607526091
26075,35.6754572989076,26093,2607526093
26077,23.136583984422,26149,2607726149
26077,39.602570328743,26159,2607726159
26079,24.422121518944,26113,2607926113
26079,33.2244284200727,26143,2607926143
26079,33.7401832746471,26165,2607926165
26079,34.515394709515,26137,2607926137
26081,27.878134953965,26117,2608126117
26081,38.6338140230614,26123,2608126123
26081,56.3402509766776,26139,2608126139
26081,63.241589625662,26121,2608126121
26083,70.8676668579131,26131,2608326131
26083,75.6505838079129,26103,2608326103
26083,100.234911899828,27031,2608327031
26085,24.311897942209,26133,2608526133
26085,26.1277481499318,26165,2608526165
26085,29.8979632283756,26123,2608526123
26085,34.4642529763379,26107,2608526107
26085,46.2716021651072,26101,2608526101
26085,46.6934305413035,26105,2608526105
26085,55.1725658715093,26127,2608526127
26087,29.5809623991884,26157,2608726157
26087,30.156497955155,26147,2608726147
26087,30.6721280929791,26125,2608726125
26087,32.9036348459429,26099,2608726099
26087,38.4236356542307,26151,2608726151
26089,50.8271686976482,55029,2608955029
26089,60.8484196457034,26153,2608926153
26091,20.8459501199839,39051,2609139051
26091,27.1350956977114,26161,2609126161
26091,29.8443797351147,26115,2609126115
26091,34.1583966044056,39095,2609139095
26093,24.437466521761,26161,2609326161
26093,26.8905293846327,26155,2609326155
26093,27.1121043023413,26125,2609326125
26095,54.9996977950005,26097,2609526097
26095,70.0061197152685,26153,2609526153
26097,44.1007772811571,26153,2609726153
26097,103.629376921864,26141,2609726141
26099,21.6007819311388,26147,2609926147
26099,24.060344892618,26125,2609926125
26099,32.1610093395313,26163,2609926163
26101,25.5161978210887,26105,2610126105
26101,29.4724334594911,55061,2610155061
26101,39.0624699755355,55071,2610155071
26101,51.0585022127344,26165,2610126165
26103,76.9429776831126,26109,2610326109
26105,24.3052113932746,26127,2610526127
26105,28.9457191260041,55071,2610555071
26105,51.7808268732594,55117,2610555117
26105,56.47477601228,26123,2610526123
26107,23.4917820074304,26123,2610726123
26107,24.1040498850968,26117,2610726117
26107,25.0350085235629,26133,2610726133
26109,27.0209632529437,55075,2610955075
26109,38.7782171731183,55029,2610955029
26111,27.4346666300622,26145,2611126145
26113,23.4561755705825,26143,2611326143
26113,23.9539559130509,26165,2611326165
26113,25.5140624895358,26133,2611326133
26115,16.1796386031863,39095,2611539095
26115,27.95924011564,26163,2611526163
26115,29.5939565625057,26161,2611526161
26117,36.5440956817356,26123,2611726123
26119,21.8056972571682,26137,2611926137
26119,23.4249403577623,26135,2611926135
26119,48.4836273528533,26141,2611926141
26121,24.4589387458903,26139,2612126139
26121,24.8922807025398,26127,2612126127
26121,37.7534313985728,55089,2612155089
26121,41.2904645017513,55079,2612155079
26121,51.7668621908574,26123,2612126123
26123,38.0839901358129,26133,2612326133
26123,51.1735957935932,26127,2612326127
26125,26.7015559948296,26163,2612526163
26125,36.6883135631988,26161,2612526161
26127,39.8013457006764,55089,2612755089
26127,46.6088112904264,55117,2612755117
26129,23.8830131845446,26143,2612926143
26129,24.3103273756831,26135,2612926135
26131,43.1289643591451,27031,2613127031
26131,71.9041704479139,55003,2613155003
26133,26.1302319742432,26165,2613326165
26135,32.1032904153344,26137,2613526137
26135,33.8299937734034,26143,2613526143
26139,40.6049374556073,55101,2613955101
26139,42.0871980164796,55079,2613955079
26145,26.4297089439263,26155,2614526155
26145,32.960279500599,26157,2614526157
26147,35.9768247951559,26151,2614726151
26149,47.6766735681904,26159,2614926159
26151,39.8947504158089,26157,2615126157
26161,29.8755386405759,26163,2616126163
27001,31.8981710137431,27035,2700127035
27001,35.5418762301825,27017,2700127017
27001,45.6079680255242,27065,2700127065
27001,46.7051400856336,27115,2700127115
27001,47.6293733117147,27095,2700127095
27001,49.5161135996172,27021,2700127021
27001,62.0536503377475,27061,2700127061
27001,81.3665261715601,27137,2700127137
27003,19.1877909761103,27123,2700327123
27003,20.090077404729,27059,2700327059
27003,21.7106077764893,27053,2700327053
27003,22.9314771050875,27025,2700327025
27003,23.6948729590328,27163,2700327163
27003,28.3631969130768,27141,2700327141
27005,27.0180331879481,27087,2700527087
27005,35.6469005407918,27027,2700527027
27005,36.7735906173525,27111,2700527111
27005,40.5229246727288,27057,2700527057
27005,43.1191131168762,27159,2700527159
27005,43.4143552758291,27107,2700527107
27005,47.3999298742114,27029,2700527029
27007,27.5199867087899,27029,2700727029
27007,50.3644398620853,27113,2700727113
27007,54.2274269345719,27057,2700727057
27007,61.0898241588736,27071,2700727071
27007,61.5585581051428,27077,2700727077
27007,69.2851132267909,27061,2700727061
27007,70.9764537882513,27021,2700727021
27007,71.5320220705484,27089,2700727089
27007,72.0194915862465,27135,2700727135
27009,20.9225706766214,27141,2700927141
27009,23.7186474823168,27095,2700927095
27009,25.4830283437324,27097,2700927097
27009,31.1082774799906,27145,2700927145
27011,23.1892444645525,27149,2701127149
27011,24.4317787479681,27155,2701127155
27011,24.8068857107452,46051,2701146051
27011,29.9088695556615,46109,2701146109
27011,31.0284211129857,27073,2701127073
27011,35.9780808307528,27151,2701127151
27013,23.5980526120111,27161,2701327161
27013,23.9080993904588,27103,2701327103
27013,25.6601801861853,27043,2701327043
27013,27.6459568527064,27165,2701327165
27013,28.4566144128195,27079,2701327079
27013,34.3236325946402,27091,2701327091
27013,36.1847073073072,27015,2701327015
27013,90.0739945393817,27163,2701327163
27015,19.4546033449819,27165,2701527165
27015,25.3448209344909,27103,2701527103
27015,27.6118413827737,27033,2701527033
27015,27.9249858920025,27127,2701527127
27015,34.7364726382753,27129,2701527129
27015,105.842227494221,27163,2701527163
27017,35.0217327826543,27115,2701727115
27017,38.2535423342984,55031,2701755031
27017,68.412895047233,27137,2701727137
27019,17.5368917372557,27139,2701927139
27019,20.403798112624,27053,2701927053
27019,23.1194134635477,27085,2701927085
27019,25.7469042642806,27171,2701927171
27019,27.0761158095,27143,2701927143
27021,29.0553220563696,27057,2702127057
27021,34.1496362925876,27035,2702127035
27021,39.9286780995505,27159,2702127159
27021,50.3249862179625,27061,2702127061
27021,64.4012400779727,27097,2702127097
27021,66.8148803394048,27153,2702127153
27023,18.1301554217412,27151,2702327151
27023,26.0998726362291,27173,2702327173
27023,28.5894301814686,27067,2702327067
27023,29.9940938388519,27073,2702327073
27023,36.4895108838613,27129,2702327129
27025,19.3998718560095,27059,2702527059
27025,21.9839291835708,55095,2702555095
27025,32.3090581985038,27163,2702527163
27025,35.8757139414725,55013,2702555013
27025,35.9861525991635,27065,2702527065
27025,41.6996253758939,27115,2702527115
27027,29.8215165737662,27107,2702727107
27027,35.8061508481464,38017,2702738017
27027,37.0470232444291,27167,2702727167
27027,48.5435934950589,38077,2702738077
27027,50.2817487496804,27111,2702727111
27029,26.8378149364955,27087,2702927087
27029,39.5087033756342,27057,2702927057
27029,46.0256513850386,27113,2702927113
27029,49.7912145658998,27119,2702927119
27031,52.3436556151202,27075,2703127075
27031,70.7963718211999,55003,2703155003
27033,23.3911867327485,27063,2703327063
27033,27.369139157277,27127,2703327127
27033,28.3710027591183,27165,2703327165
27033,28.7454547876651,27101,2703327101
27033,36.9431664596446,27105,2703327105
27033,133.393566177607,27163,2703327163
27035,33.8308562451111,27097,2703527097
27035,44.1268894922927,27095,2703527095
27037,23.2365208854126,27139,2703727139
27037,23.8641987455201,27123,2703727123
27037,24.9785846651716,27131,2703727131
27037,25.0137728119778,27049,2703727049
27037,26.7280968615409,27163,2703727163
27037,30.7431139855701,27053,2703727053
27037,31.4713887071577,55093,2703755093
27039,17.4489620145554,27147,2703927147
27039,23.0197717564413,27109,2703927109
27039,25.094814863179,27099,2703927099
27039,27.695138580553,27049,2703927049
27039,31.1883504248973,27131,2703927131
27041,23.9713509359844,27121,2704127121
27041,26.4367339253776,27051,2704127051
27041,28.3429013298712,27153,2704127153
27041,34.6274091139596,27111,2704127111
27041,34.9044808719354,27149,2704127149
27041,48.721935189945,27145,2704127145
27043,29.481344460551,27091,2704327091
27043,29.585569329923,27161,2704327161
27043,29.8313400660659,27047,2704327047
27045,26.3381462545102,27169,2704527169
27045,27.408342760153,27109,2704527109
27045,29.6001590043907,27055,2704527055
27045,33.2841051404244,27099,2704527099
27047,24.4369233870587,27147,2704727147
27047,26.6132001418252,27161,2704727161
27047,29.530219943732,27099,2704727099
27049,25.1692753514648,27157,2704927157
27049,26.2615541583549,55093,2704955093
27049,29.0179515151959,27131,2704927131
27049,31.7648604326033,27109,2704927109
27049,46.0222894420769,55091,2704955091
27051,23.3207561610815,27149,2705127149
27051,24.9598319404006,27155,2705127155
27051,35.7462683847726,27111,2705127111
27051,35.9806229808384,27121,2705127121
27051,37.2389926731339,27167,2705127167
27053,18.3308391924967,27123,2705327123
27053,24.6405059884461,27139,2705327139
27053,26.6553880464193,27171,2705327171
27053,33.5427200275759,27141,2705327141
27055,25.6090783443627,55063,2705555063
27055,25.7419663064131,27169,2705527169
27055,34.6336391441409,55123,2705555123
27057,35.3308157581451,27159,2705727159
27059,24.604719536622,27141,2705927141
27059,26.6237186519399,27065,2705927065
27059,30.0851835614969,27095,2705927095
27059,45.2038997567995,27115,2705927115
27061,52.731040582438,27071,2706127071
27061,54.0015270984861,27137,2706127137
27063,30.6100039391193,27091,2706327091
27063,30.6563089198688,27105,2706327105
27063,34.0265587654706,27165,2706327165
27063,146.122424093988,27163,2706327163
27065,16.1584541269482,27095,2706527095
27065,27.74957686371,27115,2706527115
27067,23.3686477236959,27093,2706727093
27067,29.7403573662596,27129,2706727129
27067,33.7692394807115,27145,2706727145
27067,34.4224018764874,27151,2706727151
27067,37.0267694051139,27121,2706727121
27069,34.478810501609,27089,2706927089
27069,34.8438449321414,38067,2706938067
27069,43.6761966035476,27135,2706927135
27071,62.7751050364625,27077,2707127077
27071,76.2994219115201,27137,2707127137
27073,24.9398481815176,27173,2707327173
27073,30.249539997442,46039,2707346039
27073,30.4084329524131,27151,2707327151
27073,31.4039252340358,46051,2707346051
27075,49.2719572389541,27137,2707527137
27075,61.9925201709326,55007,2707555007
27075,75.7316256475074,55003,2707555003
27075,76.2555754458043,55031,2707555031
27077,41.7609416679354,27135,2707727135
27079,21.3799508962994,27131,2707927131
27079,21.5236436392913,27139,2707927139
27079,25.4826778550611,27103,2707927103
27079,25.4900862877036,27161,2707927161
27079,28.3369483386818,27143,2707927143
27081,20.9655803405482,27083,2708127083
27081,26.0492837377491,46011,2708146011
27081,27.155350443851,27117,2708127117
27081,29.2802350145753,27173,2708127173
27081,31.6521621636012,46039,2708146039
27081,33.8859811237462,46101,2708146101
27083,21.1936213022867,27173,2708327173
27083,27.5243210925705,27101,2708327101
27083,29.2742793671284,27127,2708327127
27083,33.9442971626366,27117,2708327117
27085,17.1166197192351,27143,2708527143
27085,24.2771783064947,27093,2708527093
27085,28.6318249886552,27171,2708527171
27085,34.1918799752102,27129,2708527129
27087,30.5869484446628,27107,2708727107
27087,41.4146503205597,27119,2708727119
27089,25.0652930825477,27113,2708927113
27089,36.8606082808759,27135,2708927135
27089,40.706480729293,27119,2708927119
27089,58.737053269296,38035,2708938035
27089,61.062374313307,38067,2708938067
27089,62.636122507115,38099,2708938099
27091,21.1645168956116,27165,2709127165
27091,124.336553237044,27163,2709127163
27093,27.5690039033403,27171,2709327171
27093,30.1255683150243,27145,2709327145
27093,34.6514273928157,27129,2709327129
27095,31.0743536429915,27097,2709527097
27095,34.2639705438981,27141,2709527141
27097,30.5697925173038,27153,2709727153
27097,36.1636535249081,27145,2709727145
27099,29.1874611308819,27109,2709927109
27099,33.3039751237659,27147,2709927147
27101,23.3472735019494,27105,2710127105
27101,24.617385442561,27117,2710127117
27101,34.5902343913358,27133,2710127133
27101,36.7394444970687,27127,2710127127
27103,15.0069946434451,27143,2710327143
27103,43.1026803397312,27129,2710327129
27105,24.9985706304925,27133,2710527133
27107,30.875143303793,27119,2710727119
27107,33.7666374383445,38097,2710738097
27107,46.3396716719063,38017,2710738017
27109,21.5660694326688,27157,2710927157
27109,31.3504999112778,27169,2710927169
27111,36.4456195575631,27167,2711127167
27111,36.7385451374011,27159,2711127159
27111,45.4142623275356,27153,2711127153
27113,14.2631673190674,27125,2711327125
27113,26.3977609391514,27119,2711327119
27115,25.0006479922126,55013,2711555013
27115,48.5255921021405,55031,2711555031
27117,20.8229794413467,46101,2711746101
27117,23.8927428692269,27133,2711727133
27117,36.034423705068,46099,2711746099
27117,36.6175455198152,46011,2711746011
27119,15.8238359753269,27125,2711927125
27119,42.2206343880294,38097,2711938097
27119,49.8380940694407,38035,2711938035
27121,24.7146767003602,27151,2712127151
27121,26.3811385771274,27149,2712127149
27121,40.5141535326352,27145,2712127145
27123,10.3752446170919,27163,2712327163
27127,26.5600868606609,27129,2712727129
27127,36.9153046200242,27173,2712727173
27129,37.0973190926567,27143,2712927143
27129,44.5389532199688,27173,2712927173
27131,23.5135882335529,27147,2713127147
27131,23.8285757485471,27139,2713127139
27131,27.1310659396158,27161,2713127161
27133,26.6132865973008,46099,2713346099
27133,31.374361443439,46101,2713346101
27137,81.960237831305,55031,2713755031
27139,34.6139087933867,27143,2713927143
27141,20.7243101580655,27171,2714127171
27141,41.1910583343293,27145,2714127145
27145,37.9918098853225,27153,2714527153
27145,40.8343269387802,27171,2714527171
27147,18.3554429954625,27161,2714727161
27149,26.2966127333763,27155,2714927155
27149,26.4020111729645,27151,2714927151
27153,36.1863988193148,27159,2715327159
27155,24.9464206903115,46109,2715546109
27155,40.8022886613606,38077,2715538077
27155,40.9375493064853,27167,2715527167
27157,24.4520096824297,55011,2715755011
27157,30.5069578295687,55091,2715755091
27157,31.0466263527864,27169,2715727169
27163,21.6314190656237,55109,2716355109
27163,31.3389743967977,55093,2716355093
27163,36.5352687876473,55095,2716355095
27163,112.137217747527,27165,2716327165
27167,23.0147779383193,38077,2716738077
27169,28.1690260053769,55011,2716955011
27169,30.3387748048141,55121,2716955121
27169,33.4727015638344,55063,2716955063
27173,40.7100254270506,46039,2717346039
28001,22.5753264471905,28157,2800128157
28001,24.9095090632996,28063,2800128063
28001,26.8691808649486,28037,2800128037
28003,18.6644560762102,28117,2800328117
28003,19.9878404323191,47109,2800347109
28003,20.9608497737377,28139,2800328139
28003,22.1092221790464,28141,2800328141
28003,31.2167013323481,47071,2800347071
28003,32.5141454395595,47069,2800347069
28005,19.827032381008,28037,2800528037
28005,23.5840065107451,28113,2800528113
28005,30.5111368108189,28085,2800528085
28005,31.4753681923419,28157,2800528157
28007,23.6112974518735,28079,2800728079
28007,26.30074257008,28019,2800728019
28007,28.4977584351866,28097,2800728097
28007,29.1897357017134,28051,2800728051
28007,30.8208554700018,28015,2800728015
28007,31.9215366818913,28159,2800728159
28007,35.8639749023844,28099,2800728099
28007,40.764003781758,28089,2800728089
28007,51.500939955643,28163,2800728163
28009,16.2864241770815,28139,2800928139
28009,17.5342783634785,28093,2800928093
28009,24.9053174122095,28145,2800928145
28009,29.299790622194,47047,2800947047
28009,30.5734201159709,47069,2800947069
28011,21.3518199053183,28133,2801128133
28011,33.7603654570799,28027,2801128027
28011,36.5168213739721,28151,2801128151
28013,21.9895027802099,28161,2801328161
28013,22.4569542671176,28017,2801328017
28013,22.6344920035766,28155,2801328155
28013,26.4046646242201,28115,2801328115
28013,29.091715603426,28043,2801328043
28013,29.7547582270004,28071,2801328071
28015,16.6192883346994,28097,2801528097
28015,22.9388923557346,28083,2801528083
28015,23.7095888622284,28043,2801528043
28015,23.9228100688322,28051,2801528051
28017,20.237664832305,28025,2801728025
28017,21.7420254544943,28115,2801728115
28017,26.5127161990781,28095,2801728095
28017,28.8888511571843,28155,2801728155
28017,29.5598294448737,28081,2801728081
28019,18.479843833261,28155,2801928155
28019,22.2235199022064,28159,2801928159
28019,22.2788061938338,28105,2801928105
28019,24.8134976318364,28097,2801928097
28021,18.1638030610151,28063,2802128063
28021,26.8050006114615,28149,2802128149
28021,28.3290334466785,28029,2802128029
28021,33.2823703587817,28049,2802128049
28023,24.6113774944903,28075,2802328075
28023,25.4825134273021,28061,2802328061
28023,27.893047073305,28153,2802328153
28023,35.1501487781458,28101,2802328101
28025,17.3846099516087,28105,2802528105
28025,23.2870373383708,28095,2802528095
28025,23.7532626899434,28087,2802528087
28025,28.9955671907258,28155,2802528155
28027,17.9340308369409,28119,2802728119
28027,31.0081584342454,28135,2802728135
28027,32.0965292648363,28143,2802728143
28027,43.0573723347012,28133,2802728133
28029,22.919971060983,28085,2802928085
28029,27.7251767512205,28049,2802928049
28029,29.6940363433789,28077,2802928077
28029,31.2525363468202,28127,2802928127
28029,36.1393991479074,28063,2802928063
28029,40.1257031669008,28121,2802928121
28031,17.0175065289948,28065,2803128065
28031,22.468163943191,28067,2803128067
28031,26.8368272608607,28129,2803128129
28031,28.5525135419714,28127,2803128127
28031,30.204630603275,28073,2803128073
28031,35.1512694403829,28035,2803128035
28033,15.7847853803839,28137,2803328137
28033,22.0911636537525,47157,2803347157
28033,26.4017390880954,28143,2803328143
28033,28.7251118352866,28093,2803328093
28035,15.1130287981215,28073,2803528073
28035,16.0567135253997,28111,2803528111
28035,28.8734212868512,28131,2803528131
28035,30.3708828847829,28067,2803528067
28035,34.6039701422817,28109,2803528109
28037,19.7053790287249,28063,2803728063
28037,26.3561374999577,28085,2803728085
28037,33.5353993782208,28157,2803728157
28039,24.69893643434,28041,2803928041
28039,27.4578063366423,28059,2803928059
28039,28.2508341334045,28131,2803928131
28039,29.8546245431185,28111,2803928111
28041,21.1352497213576,28111,2804128111
28041,29.9721479008973,28153,2804128153
28043,18.8811663123056,28161,2804328161
28043,20.8399414918035,28097,2804328097
28043,24.8146195916824,28135,2804328135
28043,31.7653480228978,28155,2804328155
28043,32.1367925440572,28083,2804328083
28045,23.6900192424519,28047,2804528047
28045,27.1736764909862,28109,2804528109
28045,35.1702017334181,28131,2804528131
28047,25.8738293642844,28131,2804728131
28047,27.7561295798901,28059,2804728059
28047,38.8053846887544,28109,2804728109
28049,23.359171916249,28149,2804928149
28049,30.345335725022,28121,2804928121
28049,34.6900128440904,28163,2804928163
28049,35.7028297857792,28089,2804928089
28049,40.8325770712235,28127,2804928127
28051,25.0421355639028,28053,2805128053
28051,30.259323125758,28163,2805128163
28051,31.5582424770395,28083,2805128083
28051,34.1251497536978,28089,2805128089
28053,24.1920212706661,28125,2805328125
28053,26.1689475674339,28151,2805328151
28053,26.5747131260842,28163,2805328163
28053,31.6868771809429,28083,2805328083
28053,32.9074102256539,28133,2805328133
28055,13.335527436698,28125,2805528125
28055,28.6273434413677,28149,2805528149
28055,34.9060801744173,28163,2805528163
28055,35.8921922199846,28151,2805528151
28057,18.1484763703083,28081,2805728081
28057,25.1667431847433,28117,2805728117
28057,27.9046857762402,28095,2805728095
28057,32.3684396008646,28141,2805728141
28059,37.1752700346433,28131,2805928131
28061,22.0008235932122,28129,2806128129
28061,26.5996698679695,28101,2806128101
28061,27.500907200708,28067,2806128067
28061,36.3405310077949,28153,2806128153
28061,37.2558656287831,28123,2806128123
28061,37.8807798191925,28075,2806128075
28063,37.3342870492685,28085,2806328085
28065,16.5696242376062,28077,2806528077
28065,23.1209849463548,28091,2806528091
28065,23.9435070837518,28127,2806528127
28065,31.3541478469394,28073,2806528073
28067,28.5905600837143,28153,2806728153
28067,32.9397275935863,28111,2806728111
28067,33.5607044200218,28129,2806728129
28069,24.0015883295889,28075,2806928075
28069,24.8500319963087,28103,2806928103
28069,28.685743579881,28099,2806928099
28069,32.9520777747911,28159,2806928159
28069,37.4416356765801,28101,2806928101
28071,25.2931668978016,28161,2807128161
28071,26.9685098640584,28115,2807128115
28071,27.2390185768533,28107,2807128107
28071,28.8232938208729,28093,2807128093
28071,29.2072816263945,28145,2807128145
28071,33.2888321711027,28137,2807128137
28073,18.2710550645066,28091,2807328091
28073,29.5585021790569,28109,2807328109
28075,26.7158276731874,28101,2807528101
28075,35.965015986639,28099,2807528099
28077,20.4019218668192,28085,2807728085
28077,26.6377283689047,28147,2807728147
28077,26.7883350661448,28127,2807728127
28077,27.7961356355006,28091,2807728091
28079,22.5426661423649,28123,2807928123
28079,23.4347228751916,28099,2807928099
28079,30.860935492363,28089,2807928089
28079,33.8060035551821,28101,2807928101
28079,36.0217620107644,28159,2807928159
28081,20.7942972276376,28115,2808128115
